"";"vuosi";"atyyppi";"atyyppi_tp";"amma3";"N"
"1770";2004;"ms";"kaup";"muut tt";60
"1771";2004;"ms";"kaup";NA;19
"1772";2004;"ms";"tkakeskus";"sotilaat";82
"1773";2004;"ms";"tkakeskus";"johtajat";153
"1774";2004;"ms";"tkakeskus";"erityisasiantuntijat";952
"1775";2004;"ms";"tkakeskus";"asiantuntijat";1116
"1776";2004;"ms";"tkakeskus";"tsto & aspal tt";421
"1777";2004;"ms";"tkakeskus";"pal, myynti & hoito tt";891
"1778";2004;"ms";"tkakeskus";"maanvil & metsä tt";105
"1779";2004;"ms";"tkakeskus";"rakennus tt";352
"1780";2004;"ms";"tkakeskus";"korj & valm tt";926
"1781";2004;"ms";"tkakeskus";"pros tt";622
"1782";2004;"ms";"tkakeskus";"kulj tt";675
"1783";2004;"ms";"tkakeskus";"siivoojat & kettiö tt";246
"1784";2004;"ms";"tkakeskus";"muut tt";166
"1785";2004;"ms";"tkakeskus";NA;109
"1786";2004;"ms";"yokaup";"sotilaat";89
"1787";2004;"ms";"yokaup";"johtajat";139
"1788";2004;"ms";"yokaup";"erityisasiantuntijat";993
"1789";2004;"ms";"yokaup";"asiantuntijat";1266
"1790";2004;"ms";"yokaup";"tsto & aspal tt";403
"1791";2004;"ms";"yokaup";"pal, myynti & hoito tt";954
"1792";2004;"ms";"yokaup";"maanvil & metsä tt";132
"1793";2004;"ms";"yokaup";"rakennus tt";667
"1794";2004;"ms";"yokaup";"korj & valm tt";665
"1795";2004;"ms";"yokaup";"pros tt";414
"1796";2004;"ms";"yokaup";"kulj tt";701
"1797";2004;"ms";"yokaup";"siivoojat & kettiö tt";333
"1798";2004;"ms";"yokaup";"muut tt";269
"1799";2004;"ms";"yokaup";NA;119
"1800";2004;"ms";"pk";"sotilaat";NA
"1801";2004;"ms";"pk";"johtajat";53
"1802";2004;"ms";"pk";"erityisasiantuntijat";215
"1803";2004;"ms";"pk";"asiantuntijat";265
"1804";2004;"ms";"pk";"tsto & aspal tt";148
"1805";2004;"ms";"pk";"pal, myynti & hoito tt";195
"1806";2004;"ms";"pk";"maanvil & metsä tt";24
"1807";2004;"ms";"pk";"rakennus tt";207
"1808";2004;"ms";"pk";"korj & valm tt";132
"1809";2004;"ms";"pk";"pros tt";77
"1810";2004;"ms";"pk";"kulj tt";131
"1811";2004;"ms";"pk";"siivoojat & kettiö tt";55
"1812";2004;"ms";"pk";"muut tt";78
"1813";2004;"ms";"pk";NA;76
"1814";2004;"ydinms";"ms";"sotilaat";18
"1815";2004;"ydinms";"ms";"johtajat";49
"1816";2004;"ydinms";"ms";"erityisasiantuntijat";284
"1817";2004;"ydinms";"ms";"asiantuntijat";264
"1818";2004;"ydinms";"ms";"tsto & aspal tt";86
"1819";2004;"ydinms";"ms";"pal, myynti & hoito tt";283
"1820";2004;"ydinms";"ms";"maanvil & metsä tt";67
"1821";2004;"ydinms";"ms";"rakennus tt";73
"1822";2004;"ydinms";"ms";"korj & valm tt";258
"1823";2004;"ydinms";"ms";"pros tt";188
"1824";2004;"ydinms";"ms";"kulj tt";227
"1825";2004;"ydinms";"ms";"siivoojat & kettiö tt";31
"1826";2004;"ydinms";"ms";"muut tt";56
"1827";2004;"ydinms";"ms";NA;31
"1828";2004;"ydinms";"ydinms";"sotilaat";789
"1829";2004;"ydinms";"ydinms";"johtajat";4603
"1830";2004;"ydinms";"ydinms";"erityisasiantuntijat";19370
"1831";2004;"ydinms";"ydinms";"asiantuntijat";23736
"1832";2004;"ydinms";"ydinms";"tsto & aspal tt";13319
"1833";2004;"ydinms";"ydinms";"pal, myynti & hoito tt";46162
"1834";2004;"ydinms";"ydinms";"maanvil & metsä tt";33491
"1835";2004;"ydinms";"ydinms";"rakennus tt";9431
"1836";2004;"ydinms";"ydinms";"korj & valm tt";24207
"1837";2004;"ydinms";"ydinms";"pros tt";18720
"1838";2004;"ydinms";"ydinms";"kulj tt";11310
"1839";2004;"ydinms";"ydinms";"siivoojat & kettiö tt";11167
"1840";2004;"ydinms";"ydinms";"muut tt";5138
"1841";2004;"ydinms";"ydinms";NA;6948
"1842";2004;"ydinms";"kaupms";"sotilaat";29
"1843";2004;"ydinms";"kaupms";"johtajat";119
"1844";2004;"ydinms";"kaupms";"erityisasiantuntijat";612
"1845";2004;"ydinms";"kaupms";"asiantuntijat";706
"1846";2004;"ydinms";"kaupms";"tsto & aspal tt";255
"1847";2004;"ydinms";"kaupms";"pal, myynti & hoito tt";790
"1848";2004;"ydinms";"kaupms";"maanvil & metsä tt";138
"1849";2004;"ydinms";"kaupms";"rakennus tt";350
"1850";2004;"ydinms";"kaupms";"korj & valm tt";740
"1851";2004;"ydinms";"kaupms";"pros tt";558
"1852";2004;"ydinms";"kaupms";"kulj tt";455
"1853";2004;"ydinms";"kaupms";"siivoojat & kettiö tt";154
"1854";2004;"ydinms";"kaupms";"muut tt";161
"1855";2004;"ydinms";"kaupms";NA;59
"1856";2004;"ydinms";"kaup";"sotilaat";62
"1857";2004;"ydinms";"kaup";"johtajat";189
"1858";2004;"ydinms";"kaup";"erityisasiantuntijat";782
"1859";2004;"ydinms";"kaup";"asiantuntijat";1103
"1860";2004;"ydinms";"kaup";"tsto & aspal tt";377
"1861";2004;"ydinms";"kaup";"pal, myynti & hoito tt";912
"1862";2004;"ydinms";"kaup";"maanvil & metsä tt";92
"1863";2004;"ydinms";"kaup";"rakennus tt";436
"1864";2004;"ydinms";"kaup";"korj & valm tt";894
"1865";2004;"ydinms";"kaup";"pros tt";700
"1866";2004;"ydinms";"kaup";"kulj tt";481
"1867";2004;"ydinms";"kaup";"siivoojat & kettiö tt";236
"1868";2004;"ydinms";"kaup";"muut tt";257
"1869";2004;"ydinms";"kaup";NA;71
"1870";2004;"ydinms";"tkakeskus";"sotilaat";112
"1871";2004;"ydinms";"tkakeskus";"johtajat";500
"1872";2004;"ydinms";"tkakeskus";"erityisasiantuntijat";2534
"1873";2004;"ydinms";"tkakeskus";"asiantuntijat";3276
"1874";2004;"ydinms";"tkakeskus";"tsto & aspal tt";1104
"1875";2004;"ydinms";"tkakeskus";"pal, myynti & hoito tt";2683
"1876";2004;"ydinms";"tkakeskus";"maanvil & metsä tt";221
"1877";2004;"ydinms";"tkakeskus";"rakennus tt";899
"1878";2004;"ydinms";"tkakeskus";"korj & valm tt";2964
"1879";2004;"ydinms";"tkakeskus";"pros tt";1678
"1880";2004;"ydinms";"tkakeskus";"kulj tt";1349
"1881";2004;"ydinms";"tkakeskus";"siivoojat & kettiö tt";816
"1882";2004;"ydinms";"tkakeskus";"muut tt";518
"1883";2004;"ydinms";"tkakeskus";NA;199
"1884";2004;"ydinms";"yokaup";"sotilaat";179
"1885";2004;"ydinms";"yokaup";"johtajat";351
"1886";2004;"ydinms";"yokaup";"erityisasiantuntijat";2216
"1887";2004;"ydinms";"yokaup";"asiantuntijat";2470
"1888";2004;"ydinms";"yokaup";"tsto & aspal tt";867
"1889";2004;"ydinms";"yokaup";"pal, myynti & hoito tt";1684
"1890";2004;"ydinms";"yokaup";"maanvil & metsä tt";79
"1891";2004;"ydinms";"yokaup";"rakennus tt";849
"1892";2004;"ydinms";"yokaup";"korj & valm tt";1461
"1893";2004;"ydinms";"yokaup";"pros tt";654
"1894";2004;"ydinms";"yokaup";"kulj tt";1036
"1895";2004;"ydinms";"yokaup";"siivoojat & kettiö tt";644
"1896";2004;"ydinms";"yokaup";"muut tt";392
"1897";2004;"ydinms";"yokaup";NA;165
"1898";2004;"ydinms";"pk";"sotilaat";33
"1899";2004;"ydinms";"pk";"johtajat";256
"1900";2004;"ydinms";"pk";"erityisasiantuntijat";1086
"1901";2004;"ydinms";"pk";"asiantuntijat";1285
"1902";2004;"ydinms";"pk";"tsto & aspal tt";576
"1903";2004;"ydinms";"pk";"pal, myynti & hoito tt";686
"1904";2004;"ydinms";"pk";"maanvil & metsä tt";37
"1905";2004;"ydinms";"pk";"rakennus tt";386
"1906";2004;"ydinms";"pk";"korj & valm tt";401
"1907";2004;"ydinms";"pk";"pros tt";196
"1908";2004;"ydinms";"pk";"kulj tt";364
"1909";2004;"ydinms";"pk";"siivoojat & kettiö tt";221
"1910";2004;"ydinms";"pk";"muut tt";237
"1911";2004;"ydinms";"pk";NA;127
"1912";2004;"kaupms";"ms";"sotilaat";9
"1913";2004;"kaupms";"ms";"johtajat";36
"1914";2004;"kaupms";"ms";"erityisasiantuntijat";154
"1915";2004;"kaupms";"ms";"asiantuntijat";122
"1916";2004;"kaupms";"ms";"tsto & aspal tt";33
"1917";2004;"kaupms";"ms";"pal, myynti & hoito tt";125
"1918";2004;"kaupms";"ms";"maanvil & metsä tt";6
"1919";2004;"kaupms";"ms";"rakennus tt";62
"1920";2004;"kaupms";"ms";"korj & valm tt";43
"1921";2004;"kaupms";"ms";"pros tt";41
"1922";2004;"kaupms";"ms";"kulj tt";94
"1923";2004;"kaupms";"ms";"siivoojat & kettiö tt";18
"1924";2004;"kaupms";"ms";"muut tt";27
"1925";2004;"kaupms";"ms";NA;12
"1926";2004;"kaupms";"ydinms";"sotilaat";60
"1927";2004;"kaupms";"ydinms";"johtajat";175
"1928";2004;"kaupms";"ydinms";"erityisasiantuntijat";839
"1929";2004;"kaupms";"ydinms";"asiantuntijat";827
"1930";2004;"kaupms";"ydinms";"tsto & aspal tt";239
"1931";2004;"kaupms";"ydinms";"pal, myynti & hoito tt";851
"1932";2004;"kaupms";"ydinms";"maanvil & metsä tt";161
"1933";2004;"kaupms";"ydinms";"rakennus tt";282
"1934";2004;"kaupms";"ydinms";"korj & valm tt";591
"1935";2004;"kaupms";"ydinms";"pros tt";511
"1936";2004;"kaupms";"ydinms";"kulj tt";438
"1937";2004;"kaupms";"ydinms";"siivoojat & kettiö tt";170
"1938";2004;"kaupms";"ydinms";"muut tt";154
"1939";2004;"kaupms";"ydinms";NA;92
"1940";2004;"kaupms";"kaupms";"sotilaat";442
"1941";2004;"kaupms";"kaupms";"johtajat";2208
"1942";2004;"kaupms";"kaupms";"erityisasiantuntijat";10152
"1943";2004;"kaupms";"kaupms";"asiantuntijat";12032
"1944";2004;"kaupms";"kaupms";"tsto & aspal tt";5870
"1945";2004;"kaupms";"kaupms";"pal, myynti & hoito tt";24594
"1946";2004;"kaupms";"kaupms";"maanvil & metsä tt";12325
"1947";2004;"kaupms";"kaupms";"rakennus tt";5344
"1948";2004;"kaupms";"kaupms";"korj & valm tt";10312
"1949";2004;"kaupms";"kaupms";"pros tt";7992
"1950";2004;"kaupms";"kaupms";"kulj tt";5345
"1951";2004;"kaupms";"kaupms";"siivoojat & kettiö tt";6204
"1952";2004;"kaupms";"kaupms";"muut tt";2357
"1953";2004;"kaupms";"kaupms";NA;3918
"1954";2004;"kaupms";"kaup";"sotilaat";134
"1955";2004;"kaupms";"kaup";"johtajat";746
"1956";2004;"kaupms";"kaup";"erityisasiantuntijat";3185
"1957";2004;"kaupms";"kaup";"asiantuntijat";4519
"1958";2004;"kaupms";"kaup";"tsto & aspal tt";1706
"1959";2004;"kaupms";"kaup";"pal, myynti & hoito tt";4361
"1960";2004;"kaupms";"kaup";"maanvil & metsä tt";189
"1961";2004;"kaupms";"kaup";"rakennus tt";1252
"1962";2004;"kaupms";"kaup";"korj & valm tt";3464
"1963";2004;"kaupms";"kaup";"pros tt";2864
"1964";2004;"kaupms";"kaup";"kulj tt";1343
"1965";2004;"kaupms";"kaup";"siivoojat & kettiö tt";1103
"1966";2004;"kaupms";"kaup";"muut tt";1048
"1967";2004;"kaupms";"kaup";NA;217
"1968";2004;"kaupms";"tkakeskus";"sotilaat";60
"1969";2004;"kaupms";"tkakeskus";"johtajat";437
"1970";2004;"kaupms";"tkakeskus";"erityisasiantuntijat";1793
"1971";2004;"kaupms";"tkakeskus";"asiantuntijat";2367
"1972";2004;"kaupms";"tkakeskus";"tsto & aspal tt";875
"1973";2004;"kaupms";"tkakeskus";"pal, myynti & hoito tt";1851
"1974";2004;"kaupms";"tkakeskus";"maanvil & metsä tt";89
"1975";2004;"kaupms";"tkakeskus";"rakennus tt";580
"1976";2004;"kaupms";"tkakeskus";"korj & valm tt";1607
"1977";2004;"kaupms";"tkakeskus";"pros tt";1152
"1978";2004;"kaupms";"tkakeskus";"kulj tt";741
"1979";2004;"kaupms";"tkakeskus";"siivoojat & kettiö tt";543
"1980";2004;"kaupms";"tkakeskus";"muut tt";388
"1981";2004;"kaupms";"tkakeskus";NA;103
"1982";2004;"kaupms";"yokaup";"sotilaat";274
"1983";2004;"kaupms";"yokaup";"johtajat";1331
"1984";2004;"kaupms";"yokaup";"erityisasiantuntijat";6945
"1985";2004;"kaupms";"yokaup";"asiantuntijat";8387
"1986";2004;"kaupms";"yokaup";"tsto & aspal tt";3305
"1987";2004;"kaupms";"yokaup";"pal, myynti & hoito tt";6120
"1988";2004;"kaupms";"yokaup";"maanvil & metsä tt";207
"1989";2004;"kaupms";"yokaup";"rakennus tt";1898
"1990";2004;"kaupms";"yokaup";"korj & valm tt";4209
"1991";2004;"kaupms";"yokaup";"pros tt";2267
"1992";2004;"kaupms";"yokaup";"kulj tt";1663
"1993";2004;"kaupms";"yokaup";"siivoojat & kettiö tt";1528
"1994";2004;"kaupms";"yokaup";"muut tt";936
"1995";2004;"kaupms";"yokaup";NA;314
"1996";2004;"kaupms";"pk";"sotilaat";83
"1997";2004;"kaupms";"pk";"johtajat";1913
"1998";2004;"kaupms";"pk";"erityisasiantuntijat";5904
"1999";2004;"kaupms";"pk";"asiantuntijat";7119
"2000";2004;"kaupms";"pk";"tsto & aspal tt";3172
"2001";2004;"kaupms";"pk";"pal, myynti & hoito tt";3723
"2002";2004;"kaupms";"pk";"maanvil & metsä tt";106
"2003";2004;"kaupms";"pk";"rakennus tt";1254
"2004";2004;"kaupms";"pk";"korj & valm tt";2065
"2005";2004;"kaupms";"pk";"pros tt";739
"2006";2004;"kaupms";"pk";"kulj tt";1085
"2007";2004;"kaupms";"pk";"siivoojat & kettiö tt";772
"2008";2004;"kaupms";"pk";"muut tt";976
"2009";2004;"kaupms";"pk";NA;319
"2010";2004;"kaup";"ms";"sotilaat";NA
"2011";2004;"kaup";"ms";"johtajat";24
"2012";2004;"kaup";"ms";"erityisasiantuntijat";60
"2013";2004;"kaup";"ms";"asiantuntijat";69
"2014";2004;"kaup";"ms";"tsto & aspal tt";20
"2015";2004;"kaup";"ms";"pal, myynti & hoito tt";95
"2016";2004;"kaup";"ms";"maanvil & metsä tt";23
"2017";2004;"kaup";"ms";"rakennus tt";42
"2018";2004;"kaup";"ms";"korj & valm tt";36
"2019";2004;"kaup";"ms";"pros tt";32
"2020";2004;"kaup";"ms";"kulj tt";65
"2021";2004;"kaup";"ms";"siivoojat & kettiö tt";16
"2022";2004;"kaup";"ms";"muut tt";10
"2023";2004;"kaup";"ms";NA;13
"2024";2004;"kaup";"ydinms";"sotilaat";56
"2025";2004;"kaup";"ydinms";"johtajat";194
"2026";2004;"kaup";"ydinms";"erityisasiantuntijat";731
"2027";2004;"kaup";"ydinms";"asiantuntijat";618
"2028";2004;"kaup";"ydinms";"tsto & aspal tt";197
"2029";2004;"kaup";"ydinms";"pal, myynti & hoito tt";626
"2030";2004;"kaup";"ydinms";"maanvil & metsä tt";72
"2031";2004;"kaup";"ydinms";"rakennus tt";181
"2032";2004;"kaup";"ydinms";"korj & valm tt";372
"2033";2004;"kaup";"ydinms";"pros tt";236
"2034";2004;"kaup";"ydinms";"kulj tt";341
"2035";2004;"kaup";"ydinms";"siivoojat & kettiö tt";104
"2036";2004;"kaup";"ydinms";"muut tt";102
"2037";2004;"kaup";"ydinms";NA;48
"2038";2004;"kaup";"kaupms";"sotilaat";255
"2039";2004;"kaup";"kaupms";"johtajat";506
"2040";2004;"kaup";"kaupms";"erityisasiantuntijat";2034
"2041";2004;"kaup";"kaupms";"asiantuntijat";1855
"2042";2004;"kaup";"kaupms";"tsto & aspal tt";703
"2043";2004;"kaup";"kaupms";"pal, myynti & hoito tt";2015
"2044";2004;"kaup";"kaupms";"maanvil & metsä tt";165
"2045";2004;"kaup";"kaupms";"rakennus tt";763
"2046";2004;"kaup";"kaupms";"korj & valm tt";1595
"2047";2004;"kaup";"kaupms";"pros tt";1464
"2048";2004;"kaup";"kaupms";"kulj tt";849
"2049";2004;"kaup";"kaupms";"siivoojat & kettiö tt";412
"2050";2004;"kaup";"kaupms";"muut tt";449
"2051";2004;"kaup";"kaupms";NA;97
"2052";2004;"kaup";"kaup";"sotilaat";947
"2053";2004;"kaup";"kaup";"johtajat";5096
"2054";2004;"kaup";"kaup";"erityisasiantuntijat";24183
"2055";2004;"kaup";"kaup";"asiantuntijat";29232
"2056";2004;"kaup";"kaup";"tsto & aspal tt";13807
"2057";2004;"kaup";"kaup";"pal, myynti & hoito tt";43488
"2058";2004;"kaup";"kaup";"maanvil & metsä tt";6240
"2059";2004;"kaup";"kaup";"rakennus tt";8468
"2060";2004;"kaup";"kaup";"korj & valm tt";19779
"2061";2004;"kaup";"kaup";"pros tt";17784
"2062";2004;"kaup";"kaup";"kulj tt";7938
"2063";2004;"kaup";"kaup";"siivoojat & kettiö tt";11423
"2064";2004;"kaup";"kaup";"muut tt";6150
"2065";2004;"kaup";"kaup";NA;6366
"2066";2004;"kaup";"tkakeskus";"sotilaat";118
"2067";2004;"kaup";"tkakeskus";"johtajat";593
"2068";2004;"kaup";"tkakeskus";"erityisasiantuntijat";2470
"2069";2004;"kaup";"tkakeskus";"asiantuntijat";2820
"2070";2004;"kaup";"tkakeskus";"tsto & aspal tt";1045
"2071";2004;"kaup";"tkakeskus";"pal, myynti & hoito tt";2104
"2072";2004;"kaup";"tkakeskus";"maanvil & metsä tt";60
"2073";2004;"kaup";"tkakeskus";"rakennus tt";632
"2074";2004;"kaup";"tkakeskus";"korj & valm tt";1493
"2075";2004;"kaup";"tkakeskus";"pros tt";1076
"2076";2004;"kaup";"tkakeskus";"kulj tt";684
"2077";2004;"kaup";"tkakeskus";"siivoojat & kettiö tt";663
"2078";2004;"kaup";"tkakeskus";"muut tt";386
"2079";2004;"kaup";"tkakeskus";NA;136
"2080";2004;"kaup";"yokaup";"sotilaat";400
"2081";2004;"kaup";"yokaup";"johtajat";1825
"2082";2004;"kaup";"yokaup";"erityisasiantuntijat";8561
"2083";2004;"kaup";"yokaup";"asiantuntijat";9438
"2084";2004;"kaup";"yokaup";"tsto & aspal tt";4077
"2085";2004;"kaup";"yokaup";"pal, myynti & hoito tt";6437
"2086";2004;"kaup";"yokaup";"maanvil & metsä tt";132
"2087";2004;"kaup";"yokaup";"rakennus tt";1780
"2088";2004;"kaup";"yokaup";"korj & valm tt";4570
"2089";2004;"kaup";"yokaup";"pros tt";2183
"2090";2004;"kaup";"yokaup";"kulj tt";1655
"2091";2004;"kaup";"yokaup";"siivoojat & kettiö tt";1869
"2092";2004;"kaup";"yokaup";"muut tt";1037
"2093";2004;"kaup";"yokaup";NA;378
"2094";2004;"kaup";"pk";"sotilaat";248
"2095";2004;"kaup";"pk";"johtajat";4470
"2096";2004;"kaup";"pk";"erityisasiantuntijat";13032
"2097";2004;"kaup";"pk";"asiantuntijat";14423
"2098";2004;"kaup";"pk";"tsto & aspal tt";6993
"2099";2004;"kaup";"pk";"pal, myynti & hoito tt";7034
"2100";2004;"kaup";"pk";"maanvil & metsä tt";99
"2101";2004;"kaup";"pk";"rakennus tt";2060
"2102";2004;"kaup";"pk";"korj & valm tt";3427
"2103";2004;"kaup";"pk";"pros tt";1221
"2104";2004;"kaup";"pk";"kulj tt";1712
"2105";2004;"kaup";"pk";"siivoojat & kettiö tt";1624
"2106";2004;"kaup";"pk";"muut tt";1814
"2107";2004;"kaup";"pk";NA;706
"2108";2004;"tkakeskus";"ms";"sotilaat";10
"2109";2004;"tkakeskus";"ms";"johtajat";126
"2110";2004;"tkakeskus";"ms";"erityisasiantuntijat";581
"2111";2004;"tkakeskus";"ms";"asiantuntijat";522
"2112";2004;"tkakeskus";"ms";"tsto & aspal tt";159
"2113";2004;"tkakeskus";"ms";"pal, myynti & hoito tt";557
"2114";2004;"tkakeskus";"ms";"maanvil & metsä tt";58
"2115";2004;"tkakeskus";"ms";"rakennus tt";197
"2116";2004;"tkakeskus";"ms";"korj & valm tt";333
"2117";2004;"tkakeskus";"ms";"pros tt";256
"2118";2004;"tkakeskus";"ms";"kulj tt";285
"2119";2004;"tkakeskus";"ms";"siivoojat & kettiö tt";67
"2120";2004;"tkakeskus";"ms";"muut tt";58
"2121";2004;"tkakeskus";"ms";NA;42
"2122";2004;"tkakeskus";"ydinms";"sotilaat";116
"2123";2004;"tkakeskus";"ydinms";"johtajat";404
"2124";2004;"tkakeskus";"ydinms";"erityisasiantuntijat";1835
"2125";2004;"tkakeskus";"ydinms";"asiantuntijat";1659
"2126";2004;"tkakeskus";"ydinms";"tsto & aspal tt";540
"2127";2004;"tkakeskus";"ydinms";"pal, myynti & hoito tt";1512
"2128";2004;"tkakeskus";"ydinms";"maanvil & metsä tt";287
"2129";2004;"tkakeskus";"ydinms";"rakennus tt";548
"2130";2004;"tkakeskus";"ydinms";"korj & valm tt";1237
"2131";2004;"tkakeskus";"ydinms";"pros tt";991
"2132";2004;"tkakeskus";"ydinms";"kulj tt";916
"2133";2004;"tkakeskus";"ydinms";"siivoojat & kettiö tt";302
"2134";2004;"tkakeskus";"ydinms";"muut tt";311
"2135";2004;"tkakeskus";"ydinms";NA;242
"2136";2004;"tkakeskus";"kaupms";"sotilaat";34
"2137";2004;"tkakeskus";"kaupms";"johtajat";239
"2138";2004;"tkakeskus";"kaupms";"erityisasiantuntijat";938
"2139";2004;"tkakeskus";"kaupms";"asiantuntijat";921
"2140";2004;"tkakeskus";"kaupms";"tsto & aspal tt";257
"2141";2004;"tkakeskus";"kaupms";"pal, myynti & hoito tt";852
"2142";2004;"tkakeskus";"kaupms";"maanvil & metsä tt";70
"2143";2004;"tkakeskus";"kaupms";"rakennus tt";468
"2144";2004;"tkakeskus";"kaupms";"korj & valm tt";797
"2145";2004;"tkakeskus";"kaupms";"pros tt";641
"2146";2004;"tkakeskus";"kaupms";"kulj tt";420
"2147";2004;"tkakeskus";"kaupms";"siivoojat & kettiö tt";141
"2148";2004;"tkakeskus";"kaupms";"muut tt";204
"2149";2004;"tkakeskus";"kaupms";NA;69
"2150";2004;"tkakeskus";"kaup";"sotilaat";78
"2151";2004;"tkakeskus";"kaup";"johtajat";339
"2152";2004;"tkakeskus";"kaup";"erityisasiantuntijat";1399
"2153";2004;"tkakeskus";"kaup";"asiantuntijat";1687
"2154";2004;"tkakeskus";"kaup";"tsto & aspal tt";432
"2155";2004;"tkakeskus";"kaup";"pal, myynti & hoito tt";1123
"2156";2004;"tkakeskus";"kaup";"maanvil & metsä tt";65
"2157";2004;"tkakeskus";"kaup";"rakennus tt";548
"2158";2004;"tkakeskus";"kaup";"korj & valm tt";1239
"2159";2004;"tkakeskus";"kaup";"pros tt";960
"2160";2004;"tkakeskus";"kaup";"kulj tt";618
"2161";2004;"tkakeskus";"kaup";"siivoojat & kettiö tt";239
"2162";2004;"tkakeskus";"kaup";"muut tt";344
"2163";2004;"tkakeskus";"kaup";NA;144
"2164";2004;"tkakeskus";"tkakeskus";"sotilaat";1839
"2165";2004;"tkakeskus";"tkakeskus";"johtajat";8098
"2166";2004;"tkakeskus";"tkakeskus";"erityisasiantuntijat";39937
"2167";2004;"tkakeskus";"tkakeskus";"asiantuntijat";50539
"2168";2004;"tkakeskus";"tkakeskus";"tsto & aspal tt";24856
"2169";2004;"tkakeskus";"tkakeskus";"pal, myynti & hoito tt";68351
"2170";2004;"tkakeskus";"tkakeskus";"maanvil & metsä tt";13724
"2171";2004;"tkakeskus";"tkakeskus";"rakennus tt";11662
"2172";2004;"tkakeskus";"tkakeskus";"korj & valm tt";33970
"2173";2004;"tkakeskus";"tkakeskus";"pros tt";26938
"2174";2004;"tkakeskus";"tkakeskus";"kulj tt";13949
"2175";2004;"tkakeskus";"tkakeskus";"siivoojat & kettiö tt";18699
"2176";2004;"tkakeskus";"tkakeskus";"muut tt";9187
"2177";2004;"tkakeskus";"tkakeskus";NA;8798
"2178";2004;"tkakeskus";"yokaup";"sotilaat";164
"2179";2004;"tkakeskus";"yokaup";"johtajat";286
"2180";2004;"tkakeskus";"yokaup";"erityisasiantuntijat";1756
"2181";2004;"tkakeskus";"yokaup";"asiantuntijat";1844
"2182";2004;"tkakeskus";"yokaup";"tsto & aspal tt";555
"2183";2004;"tkakeskus";"yokaup";"pal, myynti & hoito tt";1231
"2184";2004;"tkakeskus";"yokaup";"maanvil & metsä tt";31
"2185";2004;"tkakeskus";"yokaup";"rakennus tt";638
"2186";2004;"tkakeskus";"yokaup";"korj & valm tt";923
"2187";2004;"tkakeskus";"yokaup";"pros tt";351
"2188";2004;"tkakeskus";"yokaup";"kulj tt";687
"2189";2004;"tkakeskus";"yokaup";"siivoojat & kettiö tt";324
"2190";2004;"tkakeskus";"yokaup";"muut tt";358
"2191";2004;"tkakeskus";"yokaup";NA;136
"2192";2004;"tkakeskus";"pk";"sotilaat";63
"2193";2004;"tkakeskus";"pk";"johtajat";485
"2194";2004;"tkakeskus";"pk";"erityisasiantuntijat";1527
"2195";2004;"tkakeskus";"pk";"asiantuntijat";1923
"2196";2004;"tkakeskus";"pk";"tsto & aspal tt";662
"2197";2004;"tkakeskus";"pk";"pal, myynti & hoito tt";898
"2198";2004;"tkakeskus";"pk";"maanvil & metsä tt";23
"2199";2004;"tkakeskus";"pk";"rakennus tt";456
"2200";2004;"tkakeskus";"pk";"korj & valm tt";463
"2201";2004;"tkakeskus";"pk";"pros tt";181
"2202";2004;"tkakeskus";"pk";"kulj tt";364
"2203";2004;"tkakeskus";"pk";"siivoojat & kettiö tt";316
"2204";2004;"tkakeskus";"pk";"muut tt";234
"2205";2004;"tkakeskus";"pk";NA;263
"2206";2004;"yokaup";"ms";"sotilaat";35
"2207";2004;"yokaup";"ms";"johtajat";123
"2208";2004;"yokaup";"ms";"erityisasiantuntijat";956
"2209";2004;"yokaup";"ms";"asiantuntijat";569
"2210";2004;"yokaup";"ms";"tsto & aspal tt";153
"2211";2004;"yokaup";"ms";"pal, myynti & hoito tt";565
"2212";2004;"yokaup";"ms";"maanvil & metsä tt";38
"2213";2004;"yokaup";"ms";"rakennus tt";183
"2214";2004;"yokaup";"ms";"korj & valm tt";165
"2215";2004;"yokaup";"ms";"pros tt";131
"2216";2004;"yokaup";"ms";"kulj tt";308
"2217";2004;"yokaup";"ms";"siivoojat & kettiö tt";103
"2218";2004;"yokaup";"ms";"muut tt";97
"2219";2004;"yokaup";"ms";NA;71
"2220";2004;"yokaup";"ydinms";"sotilaat";124
"2221";2004;"yokaup";"ydinms";"johtajat";291
"2222";2004;"yokaup";"ydinms";"erityisasiantuntijat";1886
"2223";2004;"yokaup";"ydinms";"asiantuntijat";1105
"2224";2004;"yokaup";"ydinms";"tsto & aspal tt";293
"2225";2004;"yokaup";"ydinms";"pal, myynti & hoito tt";1092
"2226";2004;"yokaup";"ydinms";"maanvil & metsä tt";104
"2227";2004;"yokaup";"ydinms";"rakennus tt";258
"2228";2004;"yokaup";"ydinms";"korj & valm tt";493
"2229";2004;"yokaup";"ydinms";"pros tt";379
"2230";2004;"yokaup";"ydinms";"kulj tt";462
"2231";2004;"yokaup";"ydinms";"siivoojat & kettiö tt";234
"2232";2004;"yokaup";"ydinms";"muut tt";160
"2233";2004;"yokaup";"ydinms";NA;171
"2234";2004;"yokaup";"kaupms";"sotilaat";282
"2235";2004;"yokaup";"kaupms";"johtajat";482
"2236";2004;"yokaup";"kaupms";"erityisasiantuntijat";2811
"2237";2004;"yokaup";"kaupms";"asiantuntijat";2140
"2238";2004;"yokaup";"kaupms";"tsto & aspal tt";622
